Video Name,Channel Name,Comment Id,User Name,Comment,Date,Likes,Category Comment
"LMFAO ft. Lauren Bennett, GoonRock - Party Rock Anthem (Official Video)",LMFAOVEVO,UgzX8Jz-7am-Hm3juIx4AaABAg,Dirk Rovers,This is one of the biggest nostalgia tracks of the century,2020-09-08T18:31:48Z,0,positive
"LMFAO ft. Lauren Bennett, GoonRock - Party Rock Anthem (Official Video)",LMFAOVEVO,Ugx9a7hYNrpzmVCKOGh4AaABAg,kawaii potato,1.8 billion views and 9 years later this is still a hit,2020-05-14T05:39:16Z,59,positive
"LMFAO ft. Lauren Bennett, GoonRock - Party Rock Anthem (Official Video)",LMFAOVEVO,UgzX8oFwNwH-XOGYKZN4AaABAg,YoZeus,This song ruled the world for a good while.,2020-06-11T02:28:57Z,20205,positive
"LMFAO ft. Lauren Bennett, GoonRock - Party Rock Anthem (Official Video)",LMFAOVEVO,UgxhIuZpmOcbvmCrcD94AaABAg,Elwali Oussama,LEGENDS SAYS THAT THEY STILL SHUFLING,2020-09-06T21:39:09Z,2,positive
"LMFAO ft. Lauren Bennett, GoonRock - Party Rock Anthem (Official Video)",LMFAOVEVO,Ugw84vS0s4b4G5TrExl4AaABAg,Tirth Donda,reminds me of that key and peele skit.,2020-09-08T20:37:57Z,3,positive
"LMFAO ft. Lauren Bennett, GoonRock - Party Rock Anthem (Official Video)",LMFAOVEVO,UgwibmO1hr4twb71AEp4AaABAg,Abuubakar Juma,You know It's a good party when you see JESUS in it,2020-09-08T08:33:34Z,0,positive
"LMFAO ft. Lauren Bennett, GoonRock - Party Rock Anthem (Official Video)",LMFAOVEVO,UgwSrK6hbCWEBaVXggp4AaABAg,no name,i remember being little and just be jamming out to this song in my room,2020-09-06T23:21:02Z,0,positive
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,UgyrhVnW49aigPBBcQ14AaABAg,Alexandria Cirar-Shellito,did anyone notice lauren didnt get her own part,2020-09-06T06:16:18Z,12,neutral
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,UgxcA-UshpkrXOrIDT54AaABAg,Lara Landers,"I honestly can't believe nobody is talking about how absolutely gorgeous Camila looks in that suit, like dann girl.",2020-08-29T07:58:23Z,206,positive
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,UgwrmFsE-VdUt-vnlu54AaABAg,Dhale Bolanos,Your enjoying to this song without realizing lauren don't have any lines here.,2020-09-08T05:25:18Z,1,neutral
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,Ugy40CCKdPdZ2Diq4T54AaABAg,Martusaurus,"In my humble opinion Lauren's part is, without a doubt, the best",2020-09-07T03:23:36Z,2,positive
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,UgwJEonFvAxBQ3Z0ZrF4AaABAg,sri wahyuni,Who just randomly came to this song in August.,2020-08-25T02:24:29Z,142,neutral
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,UgykmS-CuH7gJYg02Ex4AaABAg,Florencia Herrera,"I really don't know why I'm waching this at 2020, good memories.",2020-09-07T19:47:52Z,1,positive
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,UgwUL9g8gRO9uno4Nx94AaABAg,Joseph Adam La,It took me 5 years to realise that Camila isn't wearing a tie. It's her skin,2020-04-24T11:27:11Z,6298,neutral
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,UgxRLXM9NAUGMdna48p4AaABAg,Rondinele Silva,anyone else in 2021 listening this song so beautiful that touch deeply the heart of people,2020-09-08T00:55:12Z,2,neutral
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,UgzH2QvdvsAt9uWsps54AaABAg,Samantha Nichole Laranjo Calago,People i am not a fifth harmony fan im a mixers just visiting and i love the battle Salute vs Worth it,2020-09-07T14:21:33Z,1,positive
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,UgxBN7MboLC5HR1ZgHl4AaABAg,Clara Dias,When this song came out I was 9 and absolutely secure that Dinah and Beyonce were the same person,2020-09-05T16:43:20Z,9,neutral
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,UgzRacglNnn6w4lIQ0B4AaABAg,GOD Help Me To Reach 10k Subcribers,Random people who like this become a millionaire someday.,2020-08-25T01:58:07Z,72,positive
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,Ugy1IVl5Oc-jZFfHbOd4AaABAg,Source TV,This song will never gets old,2020-09-07T21:04:42Z,1,positive
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,UgyrQVg3TyMbjyAWSkl4AaABAg,NK,I deny the fact that this song is 5 year old.,2020-09-02T14:02:50Z,42,neutral
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,UgyK2TaxrZWbTq0CBnd4AaABAg,Jim Noel Endraca,I think Lauren's part is the best and she nailed it anyway.,2020-08-22T07:02:53Z,42,positive
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,UgxbhMOS8Wpopx3g1_V4AaABAg,Fiyinfunoluwa Ojerinola,You barely hear Lauren in the song tbh,2020-09-08T01:27:29Z,2,negative
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,Ugw9sB_TOPVsX3eVvRx4AaABAg,rufta hailemichael,oh my god havana camila cabello is so good,2020-09-05T13:16:14Z,4,positive
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,FifthHarmonyVEVO,UgyNVKTfQcF1tnGOhP94AaABAg,Putri Putri,Why they are try so hard to look sexy exepct camila,2020-08-31T18:57:39Z,2,negative
"Becky G, Bad Bunny - Mayores (Official Video)",BeckyGVEVO,UgykeVitIhH6P-QS3-R4AaABAg,Jeongguk,I really wanna see J-hope reacting to this song,2020-09-03T18:33:17Z,79,neutral
"Becky G, Bad Bunny - Mayores (Official Video)",BeckyGVEVO,UgylFpjJaR28-eALKUl4AaABAg,Nicki Thomas,I think I'm the only one who's searching for subtitles,2020-09-07T14:13:35Z,0,neutral
"Becky G, Bad Bunny - Mayores (Official Video)",BeckyGVEVO,UgxL6x-_NB4KVyuc4D94AaABAg,Happy Koala With 1K subscribers challenge.,You can refuse to believe that this song is 3 years old.,2020-08-25T07:39:39Z,61,neutral
"Becky G, Bad Bunny - Mayores (Official Video)",BeckyGVEVO,UgwI6PQQK1mtiscnRJh4AaABAg,Afridi plays,Im from Pakistan i dont understand the words but the music is awesome,2020-08-27T05:49:40Z,44,positive
"Becky G, Bad Bunny - Mayores (Official Video)",BeckyGVEVO,UgyyhGjQmnS3vxtpebt4AaABAg,Elda elda,"She is an actress besides a singer , love the videos",2020-09-01T19:40:03Z,1,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgwkydNXTuB0FRAbJtd4AaABAg,richard razon,It's crazy how we are listening to these songs again as different people.,2020-09-03T05:36:05Z,763,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgzwmrH4CSNjZQqv7tl4AaABAg,KIUDEY GAMING,the people who dislike this song dont have adolescense,2020-09-07T19:55:59Z,43,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgggFVkWrQiDjHgCoAEC,Gumbino,Can't believe I almost forgot about this song,2016-12-21T17:35:26Z,4407,neutral
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgxKUSkPSqURhSf8teR4AaABAg,Twixy Sniker,I haven't listened to this song in 5 years and i still remember the lyrics,2020-06-30T19:31:24Z,22735,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,Ugzb7yf-Dk-x0ZP1kM94AaABAg,Carlos Alfredo Cova Olivo,"I'm gonna ask for marriage to my girlfriend and his father hates me, wish me luck.",2020-08-28T12:32:06Z,710,neutral
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,Ugyr6uxA1v-tzj0Lfdh4AaABAg,Mattis Myrdal,6 years old and still slaps like it was poster yesderday,2020-09-05T12:32:46Z,16,neutral
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgydYy56-o76e4-N4IN4AaABAg,Guscos,"Say yes, say yes",2019-01-28T01:07:52Z,1156,neutral
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgxI1yb4KAoGQNKI7pl4AaABAg,Ozamataz Buckshank,Quarantine brought me here. Im seriously run out of songs to hear,2020-03-22T14:41:40Z,20746,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgwmtqUM7nNUY0nmVi94AaABAg,Muhammad Zuhri,Hearing this remind me when i was a kid playing game with my friend,2020-09-01T13:55:02Z,4,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgxmTjlSBNH0znnaw094AaABAg,Vỹ Ngô,the song is still cool after so many years,2020-09-08T07:05:16Z,1,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgwrjAJpsSRexVrz1yR4AaABAg,Christian Derosas,"It's been 6 years and he still hasn't said yes, but he married her anyway",2020-06-06T02:27:20Z,3165,neutral
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,Ugzl831_2LuP9aF7Nwd4AaABAg,Robert Odri,"6 years Later, when you're watchint this you're a Legend",2020-09-06T16:13:52Z,6,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,Ugy5UCo5m_ref72nXgJ4AaABAg,Tiktok Tookmylife,OMG THE NOSTALGIA I REMEMBER LISTENING TO THIS EVERYDAY WHEN I WAS LIKE FIVEEE AND REMEMBER MATTY B SINGING THIS HAHAHAHA,2020-09-01T19:18:23Z,86,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,Ugyh0ZrucOAHNHgqbrh4AaABAg,Pedro Javier Lozano García,"I need Rude 2, where he makes the father to say yes.",2020-08-27T22:16:31Z,136,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgwD2_Ht1nL3C0k70h94AaABAg,Lalice,This song will never get old.,2020-08-26T17:00:54Z,55,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgzwG4eg1hwBKuCu_J94AaABAg,Storm,A moment of silence for the people who still can't find this song,2020-05-09T15:21:30Z,3666,neutral
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgzJcLn1GcJdKjeH_cZ4AaABAg,RaineClouds,oh this is such a nostalgic song! this played on the speaker when my swimming lesson were on haha.,2020-09-08T05:09:10Z,0,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgyE6myAuiiIrW7JFbV4AaABAg,Shannon Buckley,Wish I can find love so deep like theirs.,2020-09-07T21:29:59Z,3,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgyCd0jEchsQsVuZpmB4AaABAg,emmanuel hernando,this is the song i play while playing minecraft lol,2020-09-08T06:01:11Z,0,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgyERGcZJQQzsOR8zld4AaABAg,Rama GMG,I havent listened to this song in 6 yeras and i still remember lyrics,2020-09-08T14:12:40Z,1,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgjHVngUdr2XfHgCoAEC,skinnyindonesian24,"This song is so good, it's rude. Love from Indonesia.",2014-07-17T13:07:18Z,1749,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,Ugz_0cO-KKn8pq6wFgl4AaABAg,M. Firyabi Maliki,Don't ever ask who is still listening to this in 2020 because we never stop listening to it,2020-09-06T14:52:52Z,1,neutral
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgzdMnoO_f4EnDzuR0J4AaABAg,Mark Søgaard,"So, basically quarantine has bought everyone to old legendary songs.",2020-04-15T13:58:43Z,3589,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgyXiNvrFh6lD6l5jz94AaABAg,OwMyNuts,Miss the days when this song would play on the radio every single 5 minutes,2020-06-15T02:30:41Z,2920,neutral
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,Ugw6crpgcSteJXHF2uV4AaABAg,coco baba,Didn't know Kylo ren got problem with being rude.,2020-08-27T22:50:15Z,73,negative
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgwVxllZnxgQvCAf25J4AaABAg,Joshua Imanah,haven't heard this song for 7 years wow,2020-09-08T12:49:24Z,0,neutral
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgxPXBOd1gEZit-eVe14AaABAg,Lemuel Guerra,"Years 2020 and this song is still one of my favorites, and everyone who keeps listening to it knows what good music is",2020-09-08T20:33:36Z,2,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgyFhg3WoKg099eGsLl4AaABAg,Nate dog Wilder,the nostalgia of this song physically hurts.,2020-06-30T23:28:55Z,4086,negative
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgxX6oD1wI05f0FlWzB4AaABAg,EXPUFF,This song proves how easy it is to be a one hit wonder,2020-09-07T17:31:51Z,0,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgxRyUtUOKG-lazhvwl4AaABAg,방탄,Still memorize this song after many years,2020-09-08T04:05:32Z,0,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,Ugxw2g3vmgPeAuXXyQx4AaABAg,WOLFY,"Listening to this to remember the old days, where corona only was a drink",2020-08-22T06:54:52Z,4168,positive
MAGIC! - Rude (Official Music Video),ournameismagicVEVO,UgwKb8-YyX8fED2muZx4AaABAg,Holt Hollow,Next up on my nostalgic music lapse is we are young,2020-09-08T12:19:00Z,0,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,Ugy2XfFxCyIb8YIXb5x4AaABAg,Soseiki Haragatatsu,"This song is for kids, teens and adults that's why I love this so much",2020-09-07T15:43:45Z,17,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgwPZ7jaVyyG0qgdwj54AaABAg,Help me to reach 10k subs with 1 video,I pray whoever reads this becomes successful.,2020-08-27T14:24:09Z,378,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,Ugx4HKorrdFHoP-SaKh4AaABAg,jovem brasileiro santos,Dj The Chainsmokers is band coldplay - song somenthing just like this.,2020-09-08T04:16:26Z,3,neutral
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,Ugi04MmJQK9PN3gCoAEC,The Groovy Guitar Dude,Well..... The Chainsmokers definitely have a signature sound I guess!,2017-02-23T03:43:38Z,1878,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgyxpNqCnPHzDoT26Zp4AaABAg,Polish KasztaN,This song makes me feel that i can do everything. Seriously.,2020-09-08T13:33:23Z,0,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,Ugy25qF0YdCBrQqvYdR4AaABAg,Please help me Reach 3k Subscribers,I pray who ever reads this becomes successful in every field of life,2020-09-09T12:02:58Z,2,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,Ugyv1FG-y1RxXz-ZwQt4AaABAg,hello,Nobody too old or too young to hear this song,2020-09-03T14:04:09Z,97,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgzgKr4jxsN4bfOvXd14AaABAg,Suprevec Garhyle,I pray whoever likes this will have good luck for the next 10 years.,2020-09-03T21:51:00Z,79,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgzVH6k5kvzZtYsw2aF4AaABAg,The Hamza Games,If Chainsmokers and Coldplay had a song together that would be something just like this,2020-08-26T11:10:56Z,66,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgwG5OJx6OfAKvJ1A8R4AaABAg,Bhargavi Sadineni,Wait no who cares what time your watching your always a legend,2020-09-02T18:45:53Z,4,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgjxIf0TitDnj3gCoAEC,The Vibe Guide,This song went viral before it's uploaded.,2017-02-22T21:54:32Z,1512,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgxzA41z4oBHsDmz_lZ4AaABAg,Buttercup The Tortoise,i use to think it said batman wants a kiss. looking back i was a weird kid,2020-08-31T16:00:37Z,75,negative
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgxpP1qD0XxwX2c5EpF4AaABAg,Feez Mohd,Bruh this song is just unforgettable,2020-08-25T19:42:05Z,80,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgyDASOWi2hHrUtR2WV4AaABAg,Kollon Shanavaz,Hearing this song brongs a smile to my face so naturally like if it does yours too,2020-09-07T08:57:07Z,1,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgxZFS344uYMt4e4Dgh4AaABAg,Lupita Lomeli,"When we were children, we always wanted to grow up, but once we grew up, we wished to be a kid again",2020-06-18T02:18:19Z,3467,neutral
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgwIA77HbC7wvbjsh454AaABAg,Hanis Najwa,This song can be a relationship friend song,2020-09-04T14:04:22Z,3,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,Ugy32njsHHeEvOv3nZ94AaABAg,Chicken Lips,Chain smokers need to return they could literally save 2020,2020-09-07T11:29:05Z,0,neutral
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgynRJ1dVfl-O0VNXeN4AaABAg,Plays,"no matter how many times you repeatedly listen to this song, it's still so good",2020-09-06T04:58:40Z,2,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgwKpaB9leuQR2X1dkd4AaABAg,Jack Henry,"Tony did't go, he lives in my heart,forever.",2020-09-08T14:15:15Z,0,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgxHjyfEHNhS6OU2Cql4AaABAg,Banodip Das,Listening to this song late at night feels so good.,2020-09-08T05:44:30Z,0,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,Ugxr9VrZOQZ-l9HH6Id4AaABAg,Taikamuna,One of those rare good mainstream songs,2018-10-16T17:20:19Z,555,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,Ugw40h39IL430ojawXt4AaABAg,David Baraka,I can't imagine am not the only one listening to this song today,2020-09-09T08:28:52Z,1,neutral
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgxS51oNty2Ozcxq8wF4AaABAg,Rickysumarxi Sumardi,The chainsmokrs & coldplay something just like this,2020-09-08T03:48:27Z,0,positive
The Chainsmokers &amp; Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,UgxX3TKeqirKy2vzzKZ4AaABAg,Jake Jake,I edited my comment so you wouldn't know how did I get so many likes,2020-09-04T07:01:17Z,2496,neutral
Marshmello - Alone (Official Music Video),Marshmello,Ugw9wtL7C5xgdwcfvJl4AaABAg,Marta Mazzarella,just imagine how many people come here every day,2020-09-08T10:08:30Z,109,neutral
Marshmello - Alone (Official Music Video),Marshmello,UgwPwou0cBOvYIR6PQJ4AaABAg,CatronPlayz,"Be Honest. This didn't show up in your recommendation, You searched for it.",2020-09-08T01:51:46Z,77,neutral
Marshmello - Alone (Official Music Video),Marshmello,UgyR3rTsWDbTdcNsU6d4AaABAg,ahmetbatu bilici,"As every DJ and singer goes bad, marsmello always gets better, this is the difference of marsmello",2020-09-07T14:38:13Z,16,negative
Marshmello - Alone (Official Music Video),Marshmello,UgwRApSyt3PkQOX5HXF4AaABAg,Stellium,We all agree that this song is magic? I would like you to create an alone 2.0 or similar. Marshmello you inspire me to continue creating electro music.,2020-09-07T18:11:48Z,79,positive
Marshmello - Alone (Official Music Video),Marshmello,UgzrFzj8YtfbI-B-6aJ4AaABAg,The Legend,"4 years later, if you're watching this you're a legend.",2020-08-30T02:22:58Z,4399,positive
Marshmello - Alone (Official Music Video),Marshmello,UgwYVukx6v0MMqNk6m94AaABAg,Galaxy,"If you think that just you listen to this song, you have a big mistake",2020-09-08T14:18:56Z,17,neutral
Marshmello - Alone (Official Music Video),Marshmello,UgxTN_-uWe_M3mEGkTZ4AaABAg,lianfang chen,I can't believe that people don't like this song they should be amazed by Mashmello.,2020-09-08T11:03:34Z,1,positive
Marshmello - Alone (Official Music Video),Marshmello,UgxzGvVdRb4LYga-SFF4AaABAg,Xavier Black,This song is just one of the few things we could bring with ourselves into 2020 that can at least put a smile on our faces or make cus vibe through this painful time.,2020-09-08T21:56:31Z,4,positive
Marshmello - Alone (Official Music Video),Marshmello,UgzuakLic0kcxPRx6Np4AaABAg,Lord Dib,How to start a cult in high school,2020-09-08T08:00:42Z,4,neutral
Marshmello - Alone (Official Music Video),Marshmello,UgwLH4ElgQj2HmM7-Ph4AaABAg,Nelson Perez,Watching this song again makes me want to go back to the mellogang.,2020-09-08T12:40:53Z,2,neutral
Marshmello - Alone (Official Music Video),Marshmello,Ugx2gLznNRocT8v4LWR4AaABAg,Hayat Ahmad Roomi,It takes just one song to turn you into a legend,2020-09-07T14:43:44Z,3,positive
Marshmello - Alone (Official Music Video),Marshmello,UgyxvU-6jJ3paxqljvN4AaABAg,Nojus STANKUS,but the fortnight event or this i prefer the real song,2020-09-08T17:36:38Z,1,positive
Marshmello - Alone (Official Music Video),Marshmello,UgwPWLUjd7xO3GvBqeB4AaABAg,Wolfie Gamer,"if you feel alone , get yourself to the rick astley never gonna give you up and watch it",2020-09-08T06:27:24Z,0,positive
Marshmello - Alone (Official Music Video),Marshmello,Ugx6gEPtjNdqs3SYr5p4AaABAg,DaMemeDealer,Everybody gangsta til they suffocate from wearing bags,2020-09-06T21:36:49Z,7,neutral
Marshmello - Alone (Official Music Video),Marshmello,UgyUbzObrh0fukTcq4N4AaABAg,Neehir,This is Marshmello's best song ever.,2020-09-08T04:32:57Z,0,positive
Marshmello - Alone (Official Music Video),Marshmello,UgyZYXJ9hDHuOh66iXV4AaABAg,Jacó souza,Those guys who gave dislike are the one who are bullies,2020-09-08T22:02:28Z,2,negative
Marshmello - Alone (Official Music Video),Marshmello,UgzExvpogH7FaezZZot4AaABAg,GalaxySlayer Gaming,I can Relate to this.,2020-09-09T11:05:06Z,2,positive
Marshmello - Alone (Official Music Video),Marshmello,Ugzr7G6gwCAs76FPlkR4AaABAg,Cozyfox plays Roblox,I really got emotional when i searched this up beacuse when i was small me and m big brother draw marshmello and also dance,2020-09-08T11:09:31Z,0,positive
Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,ArianaGrandeVevo,UgyYjchw_QYVx0Yqwd54AaABAg,Maximilianmus X,Only people here before 2bil can like this,2020-09-05T22:02:51Z,9,neutral
Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,ArianaGrandeVevo,Ugz02qjTB8JnczZArBd4AaABAg,C h e rr y B a e,I remember when she was just a cute little cat valentine,2020-09-08T11:11:47Z,2,positive
Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,ArianaGrandeVevo,UgiEXAkzPkRnXHgCoAEC,Movie Reelness,whoever did Aris makeup and hair needs like serious paycheck raise cuz they killed it,2016-09-01T22:42:27Z,13109,positive
Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,ArianaGrandeVevo,Ugy91nGFYQ1HIlVCGTF4AaABAg,Javaunte Vlogs,I refuse to believe this is 4 years old I would listen to repeat all day,2020-09-08T13:36:18Z,1,positive
Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,ArianaGrandeVevo,UgwdOP_7Xi-NLoPgCGN4AaABAg,emxne,"Curry with the shot, just tell 'em to call me Stephanie",2020-09-07T22:05:36Z,1,neutral
Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,ArianaGrandeVevo,UgyRo16M99ODqs5Ebsd4AaABAg,alaa qadry,This is not the girl that I used to watch as a kid,2020-09-07T16:06:50Z,0,negative
Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,ArianaGrandeVevo,UgyYBZ_OJjDrVFne9_J4AaABAg,AfroTheGoat -,when Nicki first showed up it look liked someone farted next to her,2020-09-07T17:58:15Z,0,negative
Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,ArianaGrandeVevo,Ugyl5OlTQ0QQbWS3trF4AaABAg,Rameen Nazeer,remember when everyone WENT CRAZY when this song came out damn time flys,2020-08-25T14:05:29Z,2589,positive
Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,ArianaGrandeVevo,UgxkO2Q8QmzMypMXFSd4AaABAg,Just call me Bianca,I still don't get what is happening in this video,2020-09-08T03:07:21Z,1,negative
Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,ArianaGrandeVevo,Ugzm4Yf51dvRabwUstN4AaABAg,Cezar Eduardo Rossi,and THIS is what I call a timeless POP HIT,2020-09-08T13:45:41Z,0,positive
Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,ArianaGrandeVevo,UgyXwMWkm3I-RsmhjLp4AaABAg,Eranda Yasas,People come here to see niki's amazing rap!,2020-09-04T02:54:55Z,3,positive
"Becky G, Natti Natasha - Sin Pijama (Official Video)",BeckyGVEVO,UgzVZdsBWNX8ACtekzF4AaABAg,Felix ALEJOS,SEXY SONG MY GIRLFRIEND VANESSA DOES IT FREAKING SEXY,2020-09-08T06:47:51Z,2,negative
"Becky G, Natti Natasha - Sin Pijama (Official Video)",BeckyGVEVO,UgzlGHhXBk3edtXuaZx4AaABAg,Habibullah Arain,yes what does he think of him,2020-09-08T19:05:40Z,1,neutral
Silentó - Watch Me (Whip/Nae Nae) (Official Music Video),SilentoVEVO,Ugx96DTc96gz-puwC2p4AaABAg,DR DANKNESS,"Mans got arrested and his nudes leaked,feels bad man",2020-09-06T19:33:50Z,171,negative
Silentó - Watch Me (Whip/Nae Nae) (Official Music Video),SilentoVEVO,UgxoWCRi5Y5o122Vtnp4AaABAg,Zack Gray,"This dude just got arrested and his nudes got leaked on twitter, man really went downhill after this song",2020-09-03T23:28:17Z,2150,negative
Silentó - Watch Me (Whip/Nae Nae) (Official Music Video),SilentoVEVO,UgzFtq84lajpS-z3qfJ4AaABAg,ĪÑĐ1R4 HŇŘ,Am i the only one who still love him?Like idgaf if his nudes leaked or not,2020-09-08T12:32:33Z,2,positive
Silentó - Watch Me (Whip/Nae Nae) (Official Music Video),SilentoVEVO,UgzVkyp1Z0jYKcTnLf14AaABAg,M Taye,"I seriously feel bad for silento, no one hit wonder has got bullied to the extent he did. Yeah the song isn't great but I would get tired of everyone left and right calling me a one hit wonder",2020-09-06T23:04:26Z,9,negative
Silentó - Watch Me (Whip/Nae Nae) (Official Music Video),SilentoVEVO,Ugydi93dDsE48ONW7Fx4AaABAg,Noah Pohlson,Maybe he was just trying to steal a bussy repair kit,2020-09-07T03:31:43Z,22,negative
Silentó - Watch Me (Whip/Nae Nae) (Official Music Video),SilentoVEVO,UgwNYmyM4yR-blBMKBl4AaABAg,TheoDaWey,Damn why does this guy looks so alike the scrunchie man. Oh i wonder why,2020-09-07T01:52:56Z,3,negative
